employee_id,feature,contribucion
1267,BusinessTravel_Travel_Rarely,-0.7134800171998229
1267,Department_Research & Development,-0.6202184958145901
1267,Department_Sales,0.2947933158402344
1267,EducationField_Life Sciences,-0.6485651937574519
1267,EducationField_Marketing,0.08781334583261481
1267,EducationField_Medical,0.2946227071758748
1267,EducationField_Other,0.08170071942944489
1267,EducationField_Technical Degree,0.0626402125791861
1267,Gender_Male,0.15796254622776826
1267,JobRole_Human Resources,-0.08784213759509121
1267,JobRole_Laboratory Technician,-0.3700119868147403
1267,JobRole_Manager,-0.034815062842762735
1267,JobRole_Manufacturing Director,-0.04160052738848749
1267,JobRole_Research Director,0.058877678352357854
1267,JobRole_Research Scientist,-0.137315452957313
1267,JobRole_Sales Executive,1.439914930545218
1267,JobRole_Sales Representative,-0.16460823897073543
1267,MaritalStatus_Married,-0.18188058980595956
1267,MaritalStatus_Single,-0.35068862402293216
1267,OverTime_Yes,1.2168924246141068
409,Age,-0.15393243053116165
409,DailyRate,0.11699258186262669
409,DistanceFromHome,0.7270595169032197
409,Education,-0.02573123310250994
409,EnvironmentSatisfaction,0.6093152247728123
409,HourlyRate,-0.1438428550717471
409,JobInvolvement,-0.10006376208270411
409,JobLevel,-0.0590885418401857
409,JobSatisfaction,-0.10902942186017313
409,MonthlyIncome,0.17480869009886207
409,MonthlyRate,-0.010135114338032675
409,NumCompaniesWorked,-0.14512490600177147
409,PercentSalaryHike,0.21602252323473056
409,PerformanceRating,-0.04526436721566486
409,RelationshipSatisfaction,0.25102059911157365
409,StockOptionLevel,-0.05192842564192907
409,TotalWorkingYears,-0.5757532137377585
409,TrainingTimesLastYear,-0.04513250962603639
409,WorkLifeBalance,-0.06753289508068759
409,YearsAtCompany,-0.033597174132994775
409,YearsInCurrentRole,0.021941533129487795
409,YearsSinceLastPromotion,-0.4058846204966617
409,YearsWithCurrManager,0.21334230249334804
409,BusinessTravel_Travel_Frequently,1.4531940715805367
409,BusinessTravel_Travel_Rarely,-0.7134800171998229
409,Department_Research & Development,0.3351779595644715
409,Department_Sales,-0.13124927123785718
409,EducationField_Life Sciences,-0.6485651937574519
409,EducationField_Marketing,0.08781334583261481
409,EducationField_Medical,0.2946227071758748
409,EducationField_Other,0.08170071942944489
409,EducationField_Technical Degree,0.0626402125791861
409,Gender_Male,-0.2299693393769419
409,JobRole_Human Resources,-0.08784213759509121
409,JobRole_Laboratory Technician,-0.3700119868147403
409,JobRole_Manager,-0.034815062842762735
409,JobRole_Manufacturing Director,-0.04160052738848749
409,JobRole_Research Director,0.058877678352357854
409,JobRole_Research Scientist,0.5872876295712772
409,JobRole_Sales Executive,-0.4356198334181103
409,JobRole_Sales Representative,-0.16460823897073543
409,MaritalStatus_Married,-0.18188058980595956
409,MaritalStatus_Single,-0.35068862402293216
409,OverTime_Yes,-0.5055041433747735
293,Age,0.3333476187411023
293,DailyRate,-0.05920662293273425
293,DistanceFromHome,-0.19552747428384323
293,Education,0.03189104951442745
293,EnvironmentSatisfaction,-0.4618442848363402
293,HourlyRate,0.09180606146146636
293,JobInvolvement,0.2730000465517251
293,JobLevel,-0.0590885418401857
293,JobSatisfaction,-0.4805237102512926
293,MonthlyIncome,0.06319900096695022
293,MonthlyRate,-0.03975987459750961
293,NumCompaniesWorked,-0.34665463376941363
293,PercentSalaryHike,0.16454332536336932
293,PerformanceRating,-0.04526436721566486
293,RelationshipSatisfaction,0.25102059911157365
293,StockOptionLevel,0.1966034347559548
293,TotalWorkingYears,0.24928168008395163
293,TrainingTimesLastYear,0.4786421415603336
293,WorkLifeBalance,-0.06753289508068759
293,YearsAtCompany,0.01839003215700767
293,YearsInCurrentRole,-0.26028143674854914
293,YearsSinceLastPromotion,0.8917571555519197
293,YearsWithCurrManager,0.0130419108276043
293,BusinessTravel_Travel_Frequently,-0.31853187587962
293,BusinessTravel_Travel_Rarely,0.28948574468353466
293,Department_Research & Development,-0.6202184958145901
293,Department_Sales,0.2947933158402344
293,EducationField_Life Sciences,0.4454898625973317
293,EducationField_Marketing,-0.6911515926308389
293,EducationField_Medical,0.2946227071758748
293,EducationField_Other,0.08170071942944489
293,EducationField_Technical Degree,0.0626402125791861
293,Gender_Male,0.15796254622776826
293,JobRole_Human Resources,-0.08784213759509121
293,JobRole_Laboratory Technician,-0.3700119868147403
293,JobRole_Manager,-0.034815062842762735
293,JobRole_Manufacturing Director,-0.04160052738848749
293,JobRole_Research Director,0.058877678352357854
293,JobRole_Research Scientist,-0.137315452957313
293,JobRole_Sales Executive,1.439914930545218
293,JobRole_Sales Representative,-0.16460823897073543
293,MaritalStatus_Married,-0.18188058980595956
293,MaritalStatus_Single,0.7630724689387876
293,OverTime_Yes,1.2168924246141068
603,Age,-0.24529743976971113
603,DailyRate,0.235020757323634
603,DistanceFromHome,-0.26933443357880826
603,Education,0.003079908205958754
603,EnvironmentSatisfaction,0.25226205490309483
603,HourlyRate,-0.15990982665355713
603,JobInvolvement,0.2730000465517251
603,JobLevel,-0.774407477764315
603,JobSatisfaction,-0.10902942186017313
603,MonthlyIncome,0.3750392801924335
603,MonthlyRate,-0.05494239898751821
603,NumCompaniesWorked,-0.34665463376941363
603,PercentSalaryHike,0.06158492962064688
603,PerformanceRating,-0.04526436721566486
603,RelationshipSatisfaction,-0.423392446543281
603,StockOptionLevel,0.1966034347559548
603,TotalWorkingYears,0.7743038852432217
603,TrainingTimesLastYear,-0.04513250962603639
603,WorkLifeBalance,-0.06753289508068759
603,YearsAtCompany,-0.10291344918633137
603,YearsInCurrentRole,0.3982388263002037
603,YearsSinceLastPromotion,-0.4058846204966617
603,YearsWithCurrManager,0.41364269415909183
603,BusinessTravel_Travel_Frequently,-0.31853187587962
603,BusinessTravel_Travel_Rarely,0.28948574468353466
603,Department_Research & Development,0.3351779595644715
603,Department_Sales,-0.13124927123785718
603,EducationField_Life Sciences,-0.6485651937574519
603,EducationField_Marketing,0.08781334583261481
603,EducationField_Medical,0.2946227071758748
603,EducationField_Other,0.08170071942944489
603,EducationField_Technical Degree,0.0626402125791861
603,Gender_Male,-0.2299693393769419
603,JobRole_Human Resources,-0.08784213759509121
603,JobRole_Laboratory Technician,-0.3700119868147403
603,JobRole_Manager,-0.034815062842762735
603,JobRole_Manufacturing Director,-0.04160052738848749
603,JobRole_Research Director,0.058877678352357854
603,JobRole_Research Scientist,0.5872876295712772
603,JobRole_Sales Executive,-0.4356198334181103
603,JobRole_Sales Representative,-0.16460823897073543
603,MaritalStatus_Married,-0.18188058980595956
603,MaritalStatus_Single,0.7630724689387876
603,OverTime_Yes,-0.5055041433747735
621,Age,0.02879758794593731
621,DailyRate,-0.04993298057508368
621,DistanceFromHome,-0.30623791322629074
621,Education,-0.02573123310250994
621,EnvironmentSatisfaction,0.25226205490309483
621,HourlyRate,0.048960803909973004
621,JobInvolvement,-0.10006376208270411
621,JobLevel,-0.0590885418401857
621,JobSatisfaction,-0.4805237102512926
621,MonthlyIncome,0.030470688037545247
621,MonthlyRate,-0.07695276303572397
621,NumCompaniesWorked,-0.34665463376941363
621,PercentSalaryHike,0.06158492962064688
621,PerformanceRating,-0.04526436721566486
621,RelationshipSatisfaction,-0.423392446543281
621,StockOptionLevel,-0.05192842564192907
621,TotalWorkingYears,-0.5007500415721484
621,TrainingTimesLastYear,0.3040505911648769
621,WorkLifeBalance,0.2138085990003954
621,YearsAtCompany,0.19168071979034915
621,YearsInCurrentRole,-0.9188016997973019
621,YearsSinceLastPromotion,0.3356249658168134
621,YearsWithCurrManager,-0.6880094600024987
621,BusinessTravel_Travel_Frequently,-0.31853187587962
621,BusinessTravel_Travel_Rarely,0.28948574468353466
621,Department_Research & Development,-0.6202184958145901
621,Department_Sales,0.2947933158402344
621,EducationField_Life Sciences,-0.6485651937574519
621,EducationField_Marketing,0.08781334583261481
621,EducationField_Medical,0.2946227071758748
